Mod:Item:MetaData, Localized Name
gregtech:ore_graphite_0:12, 大理石石墨矿石
gregtech:ore_graphite_0:13, 玄武岩石墨矿石
gregtech:ore_cassiterite_0:0, 锡石矿石
gregtech:ore_cassiterite_0:1, 锡石矿石
gregtech:ore_cassiterite_0:2, 锡石矿石
gregtech:ore_cassiterite_0:3, 锡石矿石
gregtech:ore_cassiterite_0:4, 沙砾锡石矿
gregtech:ore_cassiterite_0:5, 锡石矿石
gregtech:ore_cassiterite_0:6, 锡石矿石
gregtech:ore_cassiterite_0:7, 末地石锡石矿石
gregtech:ore_cassiterite_0:8, 沙质锡石矿
gregtech:ore_cassiterite_0:9, 沙质锡石矿
gregtech:ore_cassiterite_0:10, 花岗岩锡石矿石
gregtech:ore_cassiterite_0:11, 花岗岩锡石矿石
gregtech:ore_cassiterite_0:12, 大理石锡石矿石
gregtech:ore_cassiterite_0:13, 玄武岩锡石矿石
gregtech:ore_nether_quartz_0:0, 下界石英矿石
gregtech:ore_nether_quartz_0:1, 下界石英矿石
gregtech:ore_nether_quartz_0:2, 下界石英矿石
gregtech:ore_nether_quartz_0:3, 下界石英矿石
gregtech:ore_nether_quartz_0:4, 沙砾下界石英矿
gregtech:ore_nether_quartz_0:5, 下界石英矿石
gregtech:ore_nether_quartz_0:6, 下界石英矿石
gregtech:ore_nether_quartz_0:7, 末地石下界石英矿石
gregtech:ore_nether_quartz_0:8, 沙质下界石英矿
gregtech:ore_nether_quartz_0:9, 沙质下界石英矿
gregtech:ore_nether_quartz_0:10, 花岗岩下界石英矿石
gregtech:ore_nether_quartz_0:11, 花岗岩下界石英矿石
gregtech:ore_nether_quartz_0:12, 大理石下界石英矿石
gregtech:ore_nether_quartz_0:13, 玄武岩下界石英矿石
gregtech:ore_bauxite_0:0, 铝土矿矿石
gregtech:ore_bauxite_0:1, 铝土矿矿石
gregtech:ore_bauxite_0:2, 铝土矿矿石
gregtech:ore_bauxite_0:3, 铝土矿矿石
gregtech:ore_bauxite_0:4, 沙砾铝土矿矿
gregtech:ore_bauxite_0:5, 铝土矿矿石
gregtech:ore_bauxite_0:6, 铝土矿矿石
gregtech:ore_bauxite_0:7, 末地石铝土矿矿石
gregtech:ore_bauxite_0:8, 沙质铝土矿矿
gregtech:ore_bauxite_0:9, 沙质铝土矿矿
gregtech:ore_bauxite_0:10, 花岗岩铝土矿矿石
gregtech:ore_bauxite_0:11, 花岗岩铝土矿矿石
gregtech:ore_bauxite_0:12, 大理石铝土矿矿石
gregtech:ore_bauxite_0:13, 玄武岩铝土矿矿石
gregtech:ore_glauconite_0:0, 海绿石矿石
gregtech:ore_glauconite_0:1, 海绿石矿石
gregtech:ore_glauconite_0:2, 海绿石矿石
gregtech:ore_glauconite_0:3, 海绿石矿石
gregtech:ore_glauconite_0:4, 沙砾海绿石矿
gregtech:ore_glauconite_0:5, 海绿石矿石
gregtech:ore_glauconite_0:6, 海绿石矿石
gregtech:ore_glauconite_0:7, 末地石海绿石矿石
gregtech:ore_glauconite_0:8, 沙质海绿石矿
gregtech:ore_glauconite_0:9, 沙质海绿石矿
gregtech:ore_glauconite_0:10, 花岗岩海绿石矿石
gregtech:ore_glauconite_0:11, 花岗岩海绿石矿石
gregtech:ore_glauconite_0:12, 大理石海绿石矿石
gregtech:ore_glauconite_0:13, 玄武岩海绿石矿石
gregtech:ore_ruby_0:0, 红宝石矿石
gregtech:ore_ruby_0:1, 红宝石矿石
gregtech:ore_ruby_0:2, 红宝石矿石
gregtech:ore_ruby_0:3, 红宝石矿石
gregtech:ore_ruby_0:4, 沙砾红宝石矿
gregtech:ore_ruby_0:5, 红宝石矿石
gregtech:ore_ruby_0:6, 红宝石矿石
gregtech:ore_ruby_0:7, 末地石红宝石矿石
gregtech:ore_ruby_0:8, 沙质红宝石矿
gregtech:ore_ruby_0:9, 沙质红宝石矿
gregtech:ore_ruby_0:10, 花岗岩红宝石矿石
gregtech:ore_ruby_0:11, 花岗岩红宝石矿石
gregtech:ore_ruby_0:12, 大理石红宝石矿石
gregtech:ore_ruby_0:13, 玄武岩红宝石矿石
gregtech:ore_garnet_red_0:0, 红石榴石矿石
gregtech:ore_garnet_red_0:1, 红石榴石矿石
gregtech:ore_garnet_red_0:2, 红石榴石矿石
gregtech:ore_garnet_red_0:3, 红石榴石矿石
gregtech:ore_garnet_red_0:4, 沙砾红石榴石矿
gregtech:ore_garnet_red_0:5, 红石榴石矿石
gregtech:ore_garnet_red_0:6, 红石榴石矿石
gregtech:ore_garnet_red_0:7, 末地石红石榴石矿石
gregtech:ore_garnet_red_0:8, 沙质红石榴石矿
gregtech:ore_garnet_red_0:9, 沙质红石榴石矿
gregtech:ore_garnet_red_0:10, 花岗岩红石榴石矿石
gregtech:ore_garnet_red_0:11, 花岗岩红石榴石矿石
gregtech:ore_garnet_red_0:12, 大理石红石榴石矿石
gregtech:ore_garnet_red_0:13, 玄武岩红石榴石矿石
gregtech:ore_blue_topaz_0:0, 蓝黄玉矿石
gregtech:ore_blue_topaz_0:1, 蓝黄玉矿石
gregtech:ore_blue_topaz_0:2, 蓝黄玉矿石
gregtech:ore_blue_topaz_0:3, 蓝黄玉矿石
gregtech:ore_blue_topaz_0:4, 沙砾蓝黄玉矿
gregtech:ore_blue_topaz_0:5, 蓝黄玉矿石
gregtech:ore_blue_topaz_0:6, 蓝黄玉矿石
gregtech:ore_blue_topaz_0:7, 末地石蓝黄玉矿石
gregtech:ore_blue_topaz_0:8, 沙质蓝黄玉矿
gregtech:ore_blue_topaz_0:9, 沙质蓝黄玉矿
gregtech:ore_blue_topaz_0:10, 花岗岩蓝黄玉矿石
gregtech:ore_blue_topaz_0:11, 花岗岩蓝黄玉矿石
gregtech:ore_blue_topaz_0:12, 大理石蓝黄玉矿石
gregtech:ore_blue_topaz_0:13, 玄武岩蓝黄玉矿石
gregtech:ore_spessartine_0:0, 锰铝榴石矿石
gregtech:ore_spessartine_0:1, 锰铝榴石矿石
gregtech:ore_spessartine_0:2, 锰铝榴石矿石
gregtech:ore_spessartine_0:3, 锰铝榴石矿石
gregtech:ore_spessartine_0:4, 沙砾锰铝榴石矿
gregtech:ore_spessartine_0:5, 锰铝榴石矿石
gregtech:ore_spessartine_0:6, 锰铝榴石矿石
gregtech:ore_spessartine_0:7, 末地石锰铝榴石矿石
gregtech:ore_spessartine_0:8, 沙质锰铝榴石矿
gregtech:ore_spessartine_0:9, 沙质锰铝榴石矿
gregtech:ore_spessartine_0:10, 花岗岩锰铝榴石矿石
gregtech:ore_spessartine_0:11, 花岗岩锰铝榴石矿石
gregtech:ore_spessartine_0:12, 大理石锰铝榴石矿石
gregtech:ore_spessartine_0:13, 玄武岩锰铝榴石矿石
gregtech:ore_bismuth_0:0, 铋矿石
gregtech:ore_bismuth_0:1, 铋矿石
gregtech:ore_bismuth_0:2, 铋矿石
gregtech:ore_bismuth_0:3, 铋矿石
gregtech:ore_bismuth_0:4, 沙砾铋矿
gregtech:ore_bismuth_0:5, 铋矿石
gregtech:ore_bismuth_0:6, 铋矿石
gregtech:ore_bismuth_0:7, 末地石铋矿石
gregtech:ore_bismuth_0:8, 沙质铋矿
gregtech:ore_bismuth_0:9, 沙质铋矿
gregtech:ore_bismuth_0:10, 花岗岩铋矿石
gregtech:ore_bismuth_0:11, 花岗岩铋矿石
gregtech:ore_bismuth_0:12, 大理石铋矿石
gregtech:ore_bismuth_0:13, 玄武岩铋矿石
gregtech:ore_niobium_0:0, 铌矿石
gregtech:ore_niobium_0:1, 铌矿石
gregtech:ore_niobium_0:2, 铌矿石
gregtech:ore_niobium_0:3, 铌矿石
gregtech:ore_niobium_0:4, 沙砾铌矿
gregtech:ore_niobium_0:5, 铌矿石
gregtech:ore_niobium_0:6, 铌矿石
gregtech:ore_niobium_0:7, 末地石铌矿石
gregtech:ore_niobium_0:8, 沙质铌矿
gregtech:ore_niobium_0:9, 沙质铌矿
gregtech:ore_niobium_0:10, 花岗岩铌矿石
gregtech:ore_niobium_0:11, 花岗岩铌矿石
gregtech:ore_niobium_0:12, 大理石铌矿石
gregtech:ore_niobium_0:13, 玄武岩铌矿石
gregtech:ore_phosphate_0:0, 磷酸盐矿石
gregtech:ore_phosphate_0:1, 磷酸盐矿石
gregtech:ore_phosphate_0:2, 磷酸盐矿石
gregtech:ore_phosphate_0:3, 磷酸盐矿石
gregtech:ore_phosphate_0:4, 沙砾磷酸盐矿
gregtech:ore_phosphate_0:5, 磷酸盐矿石
gregtech:ore_phosphate_0:6, 磷酸盐矿石
gregtech:ore_phosphate_0:7, 末地石磷酸盐矿石
gregtech:ore_phosphate_0:8, 沙质磷酸盐矿
gregtech:ore_phosphate_0:9, 沙质磷酸盐矿
gregtech:ore_phosphate_0:10, 花岗岩磷酸盐矿石
gregtech:ore_phosphate_0:11, 花岗岩磷酸盐矿石
gregtech:ore_phosphate_0:12, 大理石磷酸盐矿石
gregtech:ore_phosphate_0:13, 玄武岩磷酸盐矿石
gregtech:ore_silver_0:0, 银矿石
gregtech:ore_silver_0:1, 银矿石
gregtech:ore_silver_0:2, 银矿石
gregtech:ore_silver_0:3, 银矿石
gregtech:ore_silver_0:4, 沙砾银矿
gregtech:ore_silver_0:5, 银矿石
gregtech:ore_silver_0:6, 银矿石
gregtech:ore_silver_0:7, 末地石银矿石
gregtech:ore_silver_0:8, 沙质银矿
gregtech:ore_silver_0:9, 沙质银矿
gregtech:ore_silver_0:10, 花岗岩银矿石
gregtech:ore_silver_0:11, 花岗岩银矿石
gregtech:ore_silver_0:12, 大理石银矿石
gregtech:ore_silver_0:13, 玄武岩银矿石
gregtech:ore_neodymium_0:0, 钕矿石
gregtech:ore_neodymium_0:1, 钕矿石
gregtech:ore_neodymium_0:2, 钕矿石
gregtech:ore_neodymium_0:3, 钕矿石
gregtech:ore_neodymium_0:4, 沙砾钕矿
gregtech:ore_neodymium_0:5, 钕矿石
gregtech:ore_neodymium_0:6, 钕矿石
gregtech:ore_neodymium_0:7, 末地石钕矿石
gregtech:ore_neodymium_0:8, 沙质钕矿
gregtech:ore_neodymium_0:9, 沙质钕矿
gregtech:ore_neodymium_0:10, 花岗岩钕矿石
gregtech:ore_neodymium_0:11, 花岗岩钕矿石
gregtech:ore_neodymium_0:12, 大理石钕矿石
gregtech:ore_neodymium_0:13, 玄武岩钕矿石
gregtech:ore_platinum_0:0, 铂矿石
gregtech:ore_platinum_0:1, 铂矿石
gregtech:ore_platinum_0:2, 铂矿石
gregtech:ore_platinum_0:3, 铂矿石
gregtech:ore_platinum_0:4, 沙砾铂矿
gregtech:ore_platinum_0:5, 铂矿石
gregtech:ore_platinum_0:6, 铂矿石
gregtech:ore_platinum_0:7, 末地石铂矿石
gregtech:ore_platinum_0:8, 沙质铂矿
gregtech:ore_platinum_0:9, 沙质铂矿
gregtech:ore_platinum_0:10, 花岗岩铂矿石
gregtech:ore_platinum_0:11, 花岗岩铂矿石
gregtech:ore_platinum_0:12, 大理石铂矿石
gregtech:ore_platinum_0:13, 玄武岩铂矿石
gregtech:ore_pyrolusite_0:0, 软锰矿矿石
gregtech:ore_pyrolusite_0:1, 软锰矿矿石
gregtech:ore_pyrolusite_0:2, 软锰矿矿石
gregtech:ore_pyrolusite_0:3, 软锰矿矿石
gregtech:ore_pyrolusite_0:4, 沙砾软锰矿矿
gregtech:ore_pyrolusite_0:5, 软锰矿矿石
gregtech:ore_pyrolusite_0:6, 软锰矿矿石
gregtech:ore_pyrolusite_0:7, 末地石软锰矿矿石
gregtech:ore_pyrolusite_0:8, 沙质软锰矿矿
gregtech:ore_pyrolusite_0:9, 沙质软锰矿矿
gregtech:ore_pyrolusite_0:10, 花岗岩软锰矿矿石
gregtech:ore_pyrolusite_0:11, 花岗岩软锰矿矿石
gregtech:ore_pyrolusite_0:12, 大理石软锰矿矿石
gregtech:ore_pyrolusite_0:13, 玄武岩软锰矿矿石
gregtech:ore_magnetite_0:0, 磁铁矿矿石
gregtech:ore_magnetite_0:1, 磁铁矿矿石
gregtech:ore_magnetite_0:2, 磁铁矿矿石
gregtech:ore_magnetite_0:3, 磁铁矿矿石
gregtech:ore_magnetite_0:4, 沙砾磁铁矿矿
gregtech:ore_magnetite_0:5, 磁铁矿矿石
gregtech:ore_magnetite_0:6, 磁铁矿矿石
gregtech:ore_magnetite_0:7, 末地石磁铁矿矿石
gregtech:ore_magnetite_0:8, 沙质磁铁矿矿
gregtech:ore_magnetite_0:9, 沙质磁铁矿矿
gregtech:ore_magnetite_0:10, 花岗岩磁铁矿矿石
gregtech:ore_magnetite_0:11, 花岗岩磁铁矿矿石
gregtech:ore_magnetite_0:12, 大理石磁铁矿矿石
gregtech:ore_magnetite_0:13, 玄武岩磁铁矿矿石
gregtech:ore_garnet_yellow_0:0, 黄石榴石矿石
gregtech:ore_garnet_yellow_0:1, 黄石榴石矿石
gregtech:ore_garnet_yellow_0:2, 黄石榴石矿石
gregtech:ore_garnet_yellow_0:3, 黄石榴石矿石
gregtech:ore_garnet_yellow_0:4, 沙砾黄石榴石矿
gregtech:ore_garnet_yellow_0:5, 黄石榴石矿石
gregtech:ore_garnet_yellow_0:6, 黄石榴石矿石
gregtech:ore_garnet_yellow_0:7, 末地石黄石榴石矿石
gregtech:ore_garnet_yellow_0:8, 沙质黄石榴石矿
gregtech:ore_garnet_yellow_0:9, 沙质黄石榴石矿
gregtech:ore_garnet_yellow_0:10, 花岗岩黄石榴石矿石
gregtech:ore_garnet_yellow_0:11, 花岗岩黄石榴石矿石
gregtech:ore_garnet_yellow_0:12, 大理石黄石榴石矿石
gregtech:ore_garnet_yellow_0:13, 玄武岩黄石榴石矿石
gregtech:ore_garnierite_0:0, 硅镁镍矿矿石
gregtech:ore_garnierite_0:1, 硅镁镍矿矿石
gregtech:ore_garnierite_0:2, 硅镁镍矿矿石
gregtech:ore_garnierite_0:3, 硅镁镍矿矿石
gregtech:ore_garnierite_0:4, 沙砾硅镁镍矿矿
gregtech:ore_garnierite_0:5, 硅镁镍矿矿石
gregtech:ore_garnierite_0:6, 硅镁镍矿矿石
gregtech:ore_garnierite_0:7, 末地石硅镁镍矿矿石
gregtech:ore_garnierite_0:8, 沙质硅镁镍矿矿
gregtech:ore_garnierite_0:9, 沙质硅镁镍矿矿
gregtech:ore_garnierite_0:10, 花岗岩硅镁镍矿矿石
gregtech:ore_garnierite_0:11, 花岗岩硅镁镍矿矿石
gregtech:ore_garnierite_0:12, 大理石硅镁镍矿矿石
gregtech:ore_garnierite_0:13, 玄武岩硅镁镍矿矿石
gregtech:ore_magnesite_0:0, 菱镁矿矿石
gregtech:ore_magnesite_0:1, 菱镁矿矿石
gregtech:ore_magnesite_0:2, 菱镁矿矿石
gregtech:ore_magnesite_0:3, 菱镁矿矿石
gregtech:ore_magnesite_0:4, 沙砾菱镁矿矿
gregtech:ore_magnesite_0:5, 菱镁矿矿石
gregtech:ore_magnesite_0:6, 菱镁矿矿石
gregtech:ore_magnesite_0:7, 末地石菱镁矿矿石
gregtech:ore_magnesite_0:8, 沙质菱镁矿矿
gregtech:ore_magnesite_0:9, 沙质菱镁矿矿
gregtech:ore_magnesite_0:10, 花岗岩菱镁矿矿石
gregtech:ore_magnesite_0:11, 花岗岩菱镁矿矿石
gregtech:ore_magnesite_0:12, 大理石菱镁矿矿石
gregtech:ore_magnesite_0:13, 玄武岩菱镁矿矿石
gregtech:ore_malachite_0:0, 孔雀石矿石
gregtech:ore_malachite_0:1, 孔雀石矿石
gregtech:ore_malachite_0:2, 孔雀石矿石
gregtech:ore_malachite_0:3, 孔雀石矿石
gregtech:ore_malachite_0:4, 沙砾孔雀石矿
gregtech:ore_malachite_0:5, 孔雀石矿石
gregtech:ore_malachite_0:6, 孔雀石矿石
gregtech:ore_malachite_0:7, 末地石孔雀石矿石
gregtech:ore_malachite_0:8, 沙质孔雀石矿
gregtech:ore_malachite_0:9, 沙质孔雀石矿
gregtech:ore_malachite_0:10, 花岗岩孔雀石矿石
gregtech:ore_malachite_0:11, 花岗岩孔雀石矿石
gregtech:ore_malachite_0:12, 大理石孔雀石矿石
gregtech:ore_malachite_0:13, 玄武岩孔雀石矿石
gregtech:ore_soapstone_0:0, 皂石矿石
gregtech:ore_soapstone_0:1, 皂石矿石
gregtech:ore_soapstone_0:2, 皂石矿石
gregtech:ore_soapstone_0:3, 皂石矿石
gregtech:ore_soapstone_0:4, 沙砾皂石矿
gregtech:ore_soapstone_0:5, 皂石矿石
gregtech:ore_soapstone_0:6, 皂石矿石
gregtech:ore_soapstone_0:7, 末地石皂石矿石
gregtech:ore_soapstone_0:8, 沙质皂石矿
gregtech:ore_soapstone_0:9, 沙质皂石矿
gregtech:ore_soapstone_0:10, 花岗岩皂石矿石
gregtech:ore_soapstone_0:11, 花岗岩皂石矿石
gregtech:ore_soapstone_0:12, 大理石皂石矿石
gregtech:ore_soapstone_0:13, 玄武岩皂石矿石
gregtech:ore_lead_0:0, 铅矿石
gregtech:ore_lead_0:1, 铅矿石
gregtech:ore_lead_0:2, 铅矿石
gregtech:ore_lead_0:3, 铅矿石
gregtech:ore_lead_0:4, 沙砾铅矿
gregtech:ore_lead_0:5, 铅矿石
gregtech:ore_lead_0:6, 铅矿石
gregtech:ore_lead_0:7, 末地石铅矿石
gregtech:ore_lead_0:8, 沙质铅矿
gregtech:ore_lead_0:9, 沙质铅矿
gregtech:ore_lead_0:10, 花岗岩铅矿石
gregtech:ore_lead_0:11, 花岗岩铅矿石
gregtech:ore_lead_0:12, 大理石铅矿石
gregtech:ore_lead_0:13, 玄武岩铅矿石
gregtech:ore_iridium_0:0, 铱矿石
gregtech:ore_iridium_0:1, 铱矿石
gregtech:ore_iridium_0:2, 铱矿石
gregtech:ore_iridium_0:3, 铱矿石
gregtech:ore_iridium_0:4, 沙砾铱矿
gregtech:ore_iridium_0:5, 铱矿石
gregtech:ore_iridium_0:6, 铱矿石
gregtech:ore_iridium_0:7, 末地石铱矿石
gregtech:ore_iridium_0:8, 沙质铱矿
gregtech:ore_iridium_0:9, 沙质铱矿
gregtech:ore_iridium_0:10, 花岗岩铱矿石
gregtech:ore_iridium_0:11, 花岗岩铱矿石
gregtech:ore_iridium_0:12, 大理石铱矿石
gregtech:ore_iridium_0:13, 玄武岩铱矿石
gregtech:ore_sapphire_0:0, 蓝宝石矿石
gregtech:ore_sapphire_0:1, 蓝宝石矿石
gregtech:ore_sapphire_0:2, 蓝宝石矿石
gregtech:ore_sapphire_0:3, 蓝宝石矿石
gregtech:ore_sapphire_0:4, 沙砾蓝宝石矿
gregtech:ore_sapphire_0:5, 蓝宝石矿石
gregtech:ore_sapphire_0:6, 蓝宝石矿石
gregtech:ore_sapphire_0:7, 末地石蓝宝石矿石
gregtech:ore_sapphire_0:8, 沙质蓝宝石矿
gregtech:ore_sapphire_0:9, 沙质蓝宝石矿
gregtech:ore_sapphire_0:10, 花岗岩蓝宝石矿石
gregtech:ore_sapphire_0:11, 花岗岩蓝宝石矿石
gregtech:ore_sapphire_0:12, 大理石蓝宝石矿石
gregtech:ore_sapphire_0:13, 玄武岩蓝宝石矿石
gregtech:ore_uraninite_0:0, 晶质铀矿矿石
gregtech:ore_uraninite_0:1, 晶质铀矿矿石
gregtech:ore_uraninite_0:2, 晶质铀矿矿石
gregtech:ore_uraninite_0:3, 晶质铀矿矿石
gregtech:ore_uraninite_0:4, 沙砾晶质铀矿矿
gregtech:ore_uraninite_0:5, 晶质铀矿矿石
gregtech:ore_uraninite_0:6, 晶质铀矿矿石
gregtech:ore_uraninite_0:7, 末地石晶质铀矿矿石
gregtech:ore_uraninite_0:8, 沙质晶质铀矿矿
gregtech:ore_uraninite_0:9, 沙质晶质铀矿矿
gregtech:ore_uraninite_0:10, 花岗岩晶质铀矿矿石
gregtech:ore_uraninite_0:11, 花岗岩晶质铀矿矿石
gregtech:ore_uraninite_0:12, 大理石晶质铀矿矿石
gregtech:ore_uraninite_0:13, 玄武岩晶质铀矿矿石
gregtech:ore_aluminium_0:0, 铝矿石
gregtech:ore_aluminium_0:1, 铝矿石
gregtech:ore_aluminium_0:2, 铝矿石
gregtech:ore_aluminium_0:3, 铝矿石
gregtech:ore_aluminium_0:4, 沙砾铝矿
gregtech:ore_aluminium_0:5, 铝矿石
gregtech:ore_aluminium_0:6, 铝矿石
gregtech:ore_aluminium_0:7, 末地石铝矿石
gregtech:ore_aluminium_0:8, 沙质铝矿
gregtech:ore_aluminium_0:9, 沙质铝矿
gregtech:ore_aluminium_0:10, 花岗岩铝矿石
gregtech:ore_aluminium_0:11, 花岗岩铝矿石
gregtech:ore_aluminium_0:12, 大理石铝矿石
gregtech:ore_aluminium_0:13, 玄武岩铝矿石
gregtech:ore_topaz_0:0, 黄玉矿石
gregtech:ore_topaz_0:1, 黄玉矿石
gregtech:ore_topaz_0:2, 黄玉矿石
gregtech:ore_topaz_0:3, 黄玉矿石
gregtech:ore_topaz_0:4, 沙砾黄玉矿
gregtech:ore_topaz_0:5, 黄玉矿石
gregtech:ore_topaz_0:6, 黄玉矿石
gregtech:ore_topaz_0:7, 末地石黄玉矿石
gregtech:ore_topaz_0:8, 沙质黄玉矿
gregtech:ore_topaz_0:9, 沙质黄玉矿
gregtech:ore_topaz_0:10, 花岗岩黄玉矿石
gregtech:ore_topaz_0:11, 花岗岩黄玉矿石
gregtech:ore_topaz_0:12, 大理石黄玉矿石
gregtech:ore_topaz_0:13, 玄武岩黄玉矿石
gregtech:ore_redstone_0:0, 红石矿石
gregtech:ore_redstone_0:1, 红石矿石
gregtech:ore_redstone_0:2, 红石矿石
gregtech:ore_redstone_0:3, 红石矿石
gregtech:ore_redstone_0:4, 沙砾红石矿
gregtech:ore_redstone_0:5, 红石矿石
gregtech:ore_redstone_0:6, 红石矿石
gregtech:ore_redstone_0:7, 末地石红石矿石
gregtech:ore_redstone_0:8, 沙质红石矿
gregtech:ore_redstone_0:9, 沙质红石矿
gregtech:ore_redstone_0:10, 花岗岩红石矿石
gregtech:ore_redstone_0:11, 花岗岩红石矿石
gregtech:ore_redstone_0:12, 大理石红石矿石
gregtech:ore_redstone_0:13, 玄武岩红石矿石
gregtech:ore_wulfenite_0:0, 钼铅矿矿石
gregtech:ore_wulfenite_0:1, 钼铅矿矿石
gregtech:ore_wulfenite_0:2, 钼铅矿矿石
gregtech:ore_wulfenite_0:3, 钼铅矿矿石
gregtech:ore_wulfenite_0:4, 沙砾钼铅矿矿
gregtech:ore_wulfenite_0:5, 钼铅矿矿石
gregtech:ore_wulfenite_0:6, 钼铅矿矿石
gregtech:ore_wulfenite_0:7, 末地石钼铅矿矿石
gregtech:ore_wulfenite_0:8, 沙质钼铅矿矿
gregtech:ore_wulfenite_0:9, 沙质钼铅矿矿
gregtech:ore_wulfenite_0:10, 花岗岩钼铅矿矿石
gregtech:ore_wulfenite_0:11, 花岗岩钼铅矿矿石
gregtech:ore_wulfenite_0:12, 大理石钼铅矿矿石
gregtech:ore_wulfenite_0:13, 玄武岩钼铅矿矿石
gregtech:ore_grossular_0:0, 钙铝榴石矿石
gregtech:ore_grossular_0:1, 钙铝榴石矿石
gregtech:ore_grossular_0:2, 钙铝榴石矿石
gregtech:ore_grossular_0:3, 钙铝榴石矿石
gregtech:ore_grossular_0:4, 沙砾钙铝榴石矿
gregtech:ore_grossular_0:5, 钙铝榴石矿石
gregtech:ore_grossular_0:6, 钙铝榴石矿石
gregtech:ore_grossular_0:7, 末地石钙铝榴石矿石
gregtech:ore_grossular_0:8, 沙质钙铝榴石矿
gregtech:ore_grossular_0:9, 沙质钙铝榴石矿
gregtech:ore_grossular_0:10, 花岗岩钙铝榴石矿石
gregtech:ore_grossular_0:11, 花岗岩钙铝榴石矿石
gregtech:ore_grossular_0:12, 大理石钙铝榴石矿石
gregtech:ore_grossular_0:13, 玄武岩钙铝榴石矿石
gregtech:ore_lithium_0:0, 锂矿石
gregtech:ore_lithium_0:1, 锂矿石
gregtech:ore_lithium_0:2, 锂矿石
gregtech:ore_lithium_0:3, 锂矿石
gregtech:ore_lithium_0:4, 沙砾锂矿
gregtech:ore_lithium_0:5, 锂矿石
gregtech:ore_lithium_0:6, 锂矿石
gregtech:ore_lithium_0:7, 末地石锂矿石
gregtech:ore_lithium_0:8, 沙质锂矿
gregtech:ore_lithium_0:9, 沙质锂矿
gregtech:ore_lithium_0:10, 花岗岩锂矿石
gregtech:ore_lithium_0:11, 花岗岩锂矿石
gregtech:ore_lithium_0:12, 大理石锂矿石
gregtech:ore_lithium_0:13, 玄武岩锂矿石
gregtech:ore_palladium_0:0, 钯矿石
gregtech:ore_palladium_0:1, 钯矿石
gregtech:ore_palladium_0:2, 钯矿石
gregtech:ore_palladium_0:3, 钯矿石
gregtech:ore_palladium_0:4, 沙砾钯矿
gregtech:ore_palladium_0:5, 钯矿石
gregtech:ore_palladium_0:6, 钯矿石
gregtech:ore_palladium_0:7, 末地石钯矿石
gregtech:ore_palladium_0:8, 沙质钯矿
gregtech:ore_palladium_0:9, 沙质钯矿
gregtech:ore_palladium_0:10, 花岗岩钯矿石
gregtech:ore_palladium_0:11, 花岗岩钯矿石
gregtech:ore_palladium_0:12, 大理石钯矿石
gregtech:ore_palladium_0:13, 玄武岩钯矿石
gregtech:ore_tin_0:0, 锡矿石
gregtech:ore_tin_0:1, 锡矿石
gregtech:ore_tin_0:2, 锡矿石
gregtech:ore_tin_0:3, 锡矿石
gregtech:ore_tin_0:4, 沙砾锡矿
gregtech:ore_tin_0:5, 锡矿石
gregtech:ore_tin_0:6, 锡矿石
gregtech:ore_tin_0:7, 末地石锡矿石
gregtech:ore_tin_0:8, 沙质锡矿
gregtech:ore_tin_0:9, 沙质锡矿
gregtech:ore_tin_0:10, 花岗岩锡矿石
gregtech:ore_tin_0:11, 花岗岩锡矿石
gregtech:ore_tin_0:12, 大理石锡矿石
gregtech:ore_tin_0:13, 玄武岩锡矿石
gregtech:ore_naquadah_0:0, 硅岩矿石
gregtech:ore_naquadah_0:1, 硅岩矿石
gregtech:ore_naquadah_0:2, 硅岩矿石
gregtech:ore_naquadah_0:3, 硅岩矿石
gregtech:ore_naquadah_0:4, 沙砾硅岩矿
gregtech:ore_naquadah_0:5, 硅岩矿石
gregtech:ore_naquadah_0:6, 硅岩矿石
gregtech:ore_naquadah_0:7, 末地石硅岩矿石
gregtech:ore_naquadah_0:8, 沙质硅岩矿
gregtech:ore_naquadah_0:9, 沙质硅岩矿
gregtech:ore_naquadah_0:10, 花岗岩硅岩矿石
gregtech:ore_naquadah_0:11, 花岗岩硅岩矿石
gregtech:ore_naquadah_0:12, 大理石硅岩矿石
gregtech:ore_naquadah_0:13, 玄武岩硅岩矿石
gregtech:ore_powellite_0:0, 钼钨钙矿矿石
gregtech:ore_powellite_0:1, 钼钨钙矿矿石
gregtech:ore_powellite_0:2, 钼钨钙矿矿石
gregtech:ore_powellite_0:3, 钼钨钙矿矿石
gregtech:ore_powellite_0:4, 沙砾钼钨钙矿矿
gregtech:ore_powellite_0:5, 钼钨钙矿矿石
gregtech:ore_powellite_0:6, 钼钨钙矿矿石
gregtech:ore_powellite_0:7, 末地石钼钨钙矿矿石
gregtech:ore_powellite_0:8, 沙质钼钨钙矿矿
gregtech:ore_powellite_0:9, 沙质钼钨钙矿矿
gregtech:ore_powellite_0:10, 花岗岩钼钨钙矿矿石
gregtech:ore_powellite_0:11, 花岗岩钼钨钙矿矿石
gregtech:ore_powellite_0:12, 大理石钼钨钙矿矿石
gregtech:ore_powellite_0:13, 玄武岩钼钨钙矿矿石
gregtech:ore_chalcopyrite_0:0, 黄铜矿矿石
gregtech:ore_chalcopyrite_0:1, 黄铜矿矿石
gregtech:ore_chalcopyrite_0:2, 黄铜矿矿石
gregtech:ore_chalcopyrite_0:3, 黄铜矿矿石
